fecha_dia,anyo,mes,ciudad,total_envios,envios_entregados,envios_incidencias,envios_devueltos,pct_sla_cumplido,pct_incidencia,tiempo_medio_transito_h,facturacion_total
2024-12-09,2024,12,Barcelona,18,11,5,2,44.44,27.78,18.89,205.37
2024-12-09,2024,12,Bilbao,8,6,2,0,50.0,25.0,17.68,77.3
2024-12-09,2024,12,Madrid,20,18,2,0,60.0,10.0,17.73,232.41
2024-12-09,2024,12,Sevilla,10,10,0,0,40.0,0.0,24.7,130.9
2024-12-09,2024,12,Valencia,11,10,1,0,63.64,9.09,17.73,126.75
2024-12-10,2024,12,Barcelona,26,23,3,0,50.0,11.54,21.61,282.43
2024-12-10,2024,12,Bilbao,3,3,0,0,66.67,0.0,23.39,41.66
2024-12-10,2024,12,Madrid,29,24,1,4,41.38,3.45,24.06,243.3
2024-12-10,2024,12,Sevilla,8,6,1,1,50.0,12.5,19.03,69.36
2024-12-10,2024,12,Valencia,7,7,0,0,42.86,0.0,25.1,62.11
2024-12-11,2024,12,Barcelona,14,14,0,0,57.14,0.0,21.68,134.9
2024-12-11,2024,12,Bilbao,7,7,0,0,57.14,0.0,21.97,84.49
2024-12-11,2024,12,Madrid,26,23,3,0,53.85,11.54,21.73,304.55
2024-12-11,2024,12,Sevilla,6,5,1,0,50.0,16.67,20.82,65.85
2024-12-11,2024,12,Valencia,13,12,1,0,84.62,7.69,15.24,126.05
2024-12-12,2024,12,Barcelona,19,16,2,1,68.42,10.53,19.47,242.2
2024-12-12,2024,12,Bilbao,5,5,0,0,60.0,0.0,18.05,46.5
2024-12-12,2024,12,Madrid,33,29,4,0,39.39,12.12,23.5,358.33
2024-12-12,2024,12,Sevilla,9,8,1,0,55.56,11.11,20.08,95.33
2024-12-12,2024,12,Valencia,9,7,2,0,44.44,22.22,20.55,93.16
2024-12-13,2024,12,Barcelona,22,21,1,0,50.0,4.55,21.51,226.3
2024-12-13,2024,12,Bilbao,8,7,1,0,37.5,12.5,25.2,83.72
2024-12-13,2024,12,Madrid,41,40,1,0,48.78,2.44,22.62,446.08
2024-12-13,2024,12,Sevilla,6,5,0,1,50.0,0.0,22.89,64.31
2024-12-13,2024,12,Valencia,14,11,1,2,28.57,7.14,24.18,135.6
2024-12-14,2024,12,Barcelona,5,5,0,0,100.0,0.0,13.73,39.49
2024-12-14,2024,12,Bilbao,5,5,0,0,100.0,0.0,9.14,46.13
2024-12-14,2024,12,Madrid,15,13,2,0,60.0,13.33,18.93,169.86
2024-12-14,2024,12,Valencia,8,5,2,1,37.5,25.0,16.5,92.1
2024-12-15,2024,12,Barcelona,8,7,1,0,62.5,12.5,16.79,90.44
2024-12-15,2024,12,Bilbao,4,4,0,0,75.0,0.0,17.39,46.17
2024-12-15,2024,12,Madrid,11,9,2,0,54.55,18.18,19.8,134.2
2024-12-15,2024,12,Sevilla,6,6,0,0,33.33,0.0,22.47,53.44
2024-12-15,2024,12,Valencia,6,4,0,2,50.0,0.0,17.32,60.82
2024-12-16,2024,12,Barcelona,15,14,1,0,60.0,6.67,20.33,121.56
2024-12-16,2024,12,Bilbao,6,6,0,0,50.0,0.0,20.62,72.29
2024-12-16,2024,12,Madrid,30,28,2,0,63.33,6.67,18.85,308.11
2024-12-16,2024,12,Sevilla,8,7,0,1,50.0,0.0,25.21,98.46
2024-12-16,2024,12,Valencia,17,13,3,1,58.82,17.65,18.77,199.26
2024-12-17,2024,12,Barcelona,9,9,0,0,77.78,0.0,18.37,106.53
2024-12-17,2024,12,Bilbao,10,8,1,1,50.0,10.0,18.83,84.3
2024-12-17,2024,12,Madrid,24,13,7,4,37.5,29.17,19.19,264.97
2024-12-17,2024,12,Sevilla,7,6,1,0,57.14,14.29,23.34,72.6
2024-12-17,2024,12,Valencia,12,11,1,0,50.0,8.33,23.25,156.06
2024-12-18,2024,12,Barcelona,10,8,2,0,70.0,20.0,16.61,87.28
2024-12-18,2024,12,Bilbao,4,4,0,0,75.0,0.0,15.14,39.69
2024-12-18,2024,12,Madrid,26,24,2,0,57.69,7.69,19.64,258.14
2024-12-18,2024,12,Sevilla,9,6,2,1,44.44,22.22,19.13,79.63
2024-12-18,2024,12,Valencia,12,11,0,1,41.67,0.0,23.18,154.38
2024-12-19,2024,12,Barcelona,24,19,4,1,41.67,16.67,22.1,227.67
2024-12-19,2024,12,Bilbao,7,6,1,0,42.86,14.29,20.41,81.08
2024-12-19,2024,12,Madrid,31,26,5,0,54.84,16.13,19.42,347.95
2024-12-19,2024,12,Sevilla,6,4,1,1,16.67,16.67,25.17,73.21
2024-12-19,2024,12,Valencia,12,11,1,0,50.0,8.33,21.16,140.46
2024-12-20,2024,12,Barcelona,28,23,3,2,46.43,10.71,20.34,276.95
2024-12-20,2024,12,Bilbao,7,6,1,0,85.71,14.29,16.3,78.46
2024-12-20,2024,12,Madrid,31,28,3,0,54.84,9.68,19.93,290.91
2024-12-20,2024,12,Sevilla,8,7,0,1,75.0,0.0,14.26,74.14
2024-12-20,2024,12,Valencia,16,14,1,1,56.25,6.25,19.21,171.8
2024-12-21,2024,12,Barcelona,11,9,2,0,54.55,18.18,21.52,129.81
2024-12-21,2024,12,Bilbao,5,5,0,0,80.0,0.0,18.57,53.46
2024-12-21,2024,12,Madrid,16,14,2,0,56.25,12.5,20.44,176.02
2024-12-21,2024,12,Sevilla,5,5,0,0,40.0,0.0,22.72,76.65
2024-12-21,2024,12,Valencia,6,6,0,0,66.67,0.0,24.07,68.81
2024-12-22,2024,12,Barcelona,1,1,0,0,100.0,0.0,8.97,3.55
2024-12-22,2024,12,Bilbao,1,1,0,0,0.0,0.0,34.8,11.93
2024-12-22,2024,12,Madrid,9,8,1,0,66.67,11.11,19.94,108.7
2024-12-22,2024,12,Sevilla,5,4,1,0,60.0,20.0,17.08,57.64
2024-12-22,2024,12,Valencia,5,4,0,1,40.0,0.0,23.46,54.69
2024-12-23,2024,12,Barcelona,24,20,4,0,54.17,16.67,18.4,287.23
2024-12-23,2024,12,Bilbao,5,5,0,0,100.0,0.0,11.98,48.48
2024-12-23,2024,12,Madrid,27,20,2,5,44.44,7.41,20.2,265.46
2024-12-23,2024,12,Sevilla,6,6,0,0,50.0,0.0,21.18,78.72
2024-12-23,2024,12,Valencia,9,7,2,0,55.56,22.22,21.86,83.69
2024-12-24,2024,12,Barcelona,14,13,1,0,71.43,7.14,16.58,163.82
2024-12-24,2024,12,Bilbao,6,6,0,0,50.0,0.0,16.37,65.29
2024-12-24,2024,12,Madrid,28,28,0,0,60.71,0.0,19.4,321.44
2024-12-24,2024,12,Sevilla,8,8,0,0,87.5,0.0,18.95,94.93
2024-12-24,2024,12,Valencia,7,7,0,0,57.14,0.0,18.39,64.68
2024-12-25,2024,12,Barcelona,15,13,2,0,53.33,13.33,21.54,192.19
2024-12-25,2024,12,Bilbao,2,1,1,0,50.0,50.0,19.1,11.5
2024-12-25,2024,12,Madrid,18,16,1,1,50.0,5.56,20.92,171.52
2024-12-25,2024,12,Sevilla,7,7,0,0,71.43,0.0,18.15,66.75
2024-12-25,2024,12,Valencia,9,8,0,1,44.44,0.0,23.54,90.62
2024-12-26,2024,12,Barcelona,15,11,2,2,60.0,13.33,17.9,160.06
2024-12-26,2024,12,Bilbao,7,5,2,0,57.14,28.57,12.86,70.62
2024-12-26,2024,12,Madrid,30,22,7,1,40.0,23.33,20.91,320.96
2024-12-26,2024,12,Sevilla,5,4,1,0,40.0,20.0,24.76,41.39
2024-12-26,2024,12,Valencia,4,4,0,0,25.0,0.0,24.71,36.93
2024-12-27,2024,12,Barcelona,15,14,0,1,53.33,0.0,20.93,160.47
2024-12-27,2024,12,Bilbao,6,4,0,2,33.33,0.0,18.55,44.03
2024-12-27,2024,12,Madrid,30,22,4,4,26.67,13.33,24.34,294.14
2024-12-27,2024,12,Sevilla,7,6,1,0,42.86,14.29,21.8,84.25
2024-12-27,2024,12,Valencia,6,6,0,0,50.0,0.0,26.05,54.96
2024-12-28,2024,12,Barcelona,10,10,0,0,80.0,0.0,18.98,105.17
2024-12-28,2024,12,Bilbao,4,2,0,2,50.0,0.0,14.4,39.52
2024-12-28,2024,12,Madrid,17,15,1,1,64.71,5.88,19.23,220.44
2024-12-28,2024,12,Sevilla,7,6,0,1,71.43,0.0,16.71,78.72
2024-12-28,2024,12,Valencia,8,7,1,0,75.0,12.5,16.62,103.28
2024-12-29,2024,12,Barcelona,7,7,0,0,71.43,0.0,19.54,87.44
2024-12-29,2024,12,Bilbao,1,0,1,0,0.0,100.0,,8.63
2024-12-29,2024,12,Madrid,7,7,0,0,57.14,0.0,25.09,84.23
2024-12-29,2024,12,Sevilla,2,2,0,0,100.0,0.0,8.82,27.03
2024-12-29,2024,12,Valencia,5,5,0,0,100.0,0.0,12.52,42.6
2024-12-30,2024,12,Barcelona,12,9,3,0,41.67,25.0,18.9,137.09
2024-12-30,2024,12,Bilbao,3,2,1,0,33.33,33.33,20.52,48.25
2024-12-30,2024,12,Madrid,24,21,2,1,41.67,8.33,24.16,250.73
2024-12-30,2024,12,Sevilla,11,11,0,0,90.91,0.0,13.04,128.87
2024-12-30,2024,12,Valencia,12,11,1,0,58.33,8.33,22.06,141.17
