tracking_id,fecha_recogida,fecha_entrega,ciudad,codigo_postal,peso_kg,estado,repartidor_id,cliente_tipo,importe_envio
RPX-2024-009907,2024-11-29 18:12:27,2024-11-30 04:30:27,Barcelona,08021,20.08,ENTREGADO,REP-062,PARTICULAR,8.19
RPX-2024-013820,2024-09-18 17:52:10,2024-09-19 01:21:10,Bilbao,48004,9.31,ENTREGADO,REP-052,PARTICULAR,9.11
RPX-2024-003686,2024-12-24 17:22:07,,Madrid,28009,11.96,INCIDENCIA,REP-200,PARTICULAR,4.44
RPX-2024-003843,2024-07-17 12:49:19,2024-07-18 16:27:19,Madrid,28009,6.62,ENTREGADO,REP-035,PARTICULAR,6.87
RPX-2024-007665,2024-11-30 12:59:27,2024-11-30 21:14:27,Valencia,46021,17.51,ENTREGADO,REP-037,EMPRESA,15.07
RPX-2024-010997,2024-06-18 09:46:34,2024-06-19 11:12:34,Madrid,28034,17.17,ENTREGADO,REP-204,EMPRESA,14.67
RPX-2024-013313,13/04/2024 09:49:06,2024-04-13 22:05:06,Sevilla,41001,11.34,ENTREGADO,REP-005,EMPRESA,16.74
RPX-2024-011526,2024-08-25 10:14:26,2024-08-26 08:01:26,Madrid,28007,18.48,ENTREGADO,REP-149,PARTICULAR,11.98
RPX-2024-012020,2024-09-26 17:07:17,2024-09-27 12:47:17,Madrid,28022,14.19,ENTREGADO,REP-092,EMPRESA,11.28
RPX-2024-008360,2024-11-04 10:05:51,2024-11-05 09:57:51,Bilbao,48003,6.72,ENTREGADO,REP-238,PARTICULAR,10.39
RPX-2024-013573,2024-06-21 11:49:51,2024-06-22 19:36:51,Sevilla,41017,"15,47",ENTREGADO,REP-038,EMPRESA,11.12
RPX-2024-011969,2024-11-15 17:55:35,2024-11-16 03:27:35,Barcelona,08012,13.51,ENTREGADO,REP-076,PARTICULAR,4.02
RPX-2024-006376,2024-04-15 16:18:29,2024-04-16 00:41:29,madrid,28011,8.57,ENTREGADO,REP-164,PARTICULAR,6.19
RPX-2024-008520,2024-09-17 17:38:05,2024-09-18 19:14:05,Bilbao,48013,23.96,ENTREGADO,REP-010,PARTICULAR,9.01
RPX-2024-000266,2024-01-17 12:36:22,2024-01-18 00:23:22,Valencia,46013,5.9,ENTREGADO,REP-026,EMPRESA,17.26
RPX-2024-004954,2024-10-25 12:33:06,2024-10-26 15:48:06,Bilbao,48014,5.44,ENTREGADO,REP-233,PARTICULAR,17.31
RPX-2024-014278,2024-04-15 16:01:23,2024-04-16 10:20:23,Barcelona,08024,4.98,ENTREGADO,REP-201,PARTICULAR,6.45
RPX-2024-005525,2024-08-04 16:18:03,2024-08-05 00:13:03,sevilla,41017,9.33,ENTREGADO,REP-002,EMPRESA,10.23
RPX-2024-000224,2024-10-11 15:29:42,2024-10-13 02:29:42,Barcelona,08033,13.35,ENTREGADO,REP-215,PARTICULAR,17.06
RPX-2024-009940,2024-04-17 11:25:20,,Madrid,28006,1.89,INCIDENCIA,REP-213,PARTICULAR,16.18
RPX-2024-004837,2024-07-25 13:23:46,,  Madrid  ,28039,4.23,INCIDENCIA,REP-242,PARTICULAR,16.17
RPX-2024-013252,2024-11-19 08:35:41,,Madrid,28024,13.98,DEVUELTO,REP-002,PARTICULAR,7.19
RPX-2024-004440,27/11/2024 08:38:42,2024-11-28 07:15:42,barcelona,8015,16.53,ENTREGADO,REP-154,PARTICULAR,13.15
RPX-2024-002382,2024-04-01 12:00:07,2024-04-02 05:26:07,Sevilla,41005,"24,87",ENTREGADO,REP-247,EMPRESA,13.52
RPX-2024-002087,2024-07-09 13:11:58,2024-07-10 19:38:58,Madrid,28044,24.6,ENTREGADO,REP-172,PARTICULAR,16.77
RPX-2024-004341,2024-11-15 15:03:05,2024-11-16 01:26:05,Sevilla,41008,21.89,ENTREGADO,REP-017,PARTICULAR,10.01
RPX-2024-011785,2024-01-09 11:36:49,,Valencia,46007,12.43,DEVUELTO,REP-205,PARTICULAR,12.3
RPX-2024-009396,2024-11-19 13:06:38,2024-11-19 23:37:38,Madrid,28023,3.24,ENTREGADO,REP-025,PARTICULAR,11.72
RPX-2024-011618,2024-04-12 08:08:49,2024-04-13 05:42:49,Barcelona,08039,15.1,ENTREGADO,REP-208,EMPRESA,7.5
RPX-2024-000011,2024-03-28 10:35:03,2024-03-28 22:01:03,Barcelona,08036,8.97,ENTREGADO,REP-223,PARTICULAR,14.38
RPX-2024-014936,2024-12-08 12:02:37,2024-12-08 23:08:37,VALENCIA,46022,"5,51",ENTREGADO,REP-047,PARTICULAR,3.71
RPX-2024-002993,2024-11-25 09:01:26,2024-11-26 07:21:26,Madrid,28032,24.67,ENTREGADO,REP-212,EMPRESA,6.7
RPX-2024-012210,2024-05-01 11:17:13,2024-05-01 18:30:13,Valencia,46011,3.78,ENTREGADO,REP-007,PARTICULAR,8.89
RPX-2024-001155,2024-11-22 09:21:13,2024-11-22 21:16:13,Barcelona,08010,9.35,ENTREGADO,REP-133,EMPRESA,8.99
RPX-2024-004934,2024-08-05 15:03:26,2024-08-06 03:11:26,Valencia,46010,20.81,ENTREGADO,REP-209,PARTICULAR,9.95
RPX-2024-010026,2024-10-28 13:11:10,,Madrid,28050,16.68,INCIDENCIA,REP-238,PARTICULAR,7.15
RPX-2024-007116,22/04/2024 16:40:18,,Barcelona,08029,17.49,INCIDENCIA,REP-088,PARTICULAR,5.58
RPX-2024-011293,2024-05-16 15:51:15,,Madrid,28049,10.49,INCIDENCIA,REP-047,PARTICULAR,5.01
RPX-2024-012703,18/06/2024 12:15:05,2024-06-19 13:18:05,Valencia,46008,16.05,ENTREGADO,REP-239,PARTICULAR,7.52
RPX-2024-002486,2024-02-20 17:43:26,2024-02-21 19:41:26,Madrid,28039,14.99,ENTREGADO,REP-090,PARTICULAR,11.57
RPX-2024-004203,2024-05-11 16:29:24,2024-05-12 11:54:24,Bilbao,48009,0.39,ENTREGADO,REP-034,PARTICULAR,7.75
RPX-2024-002877,2024-01-26 12:30:56,2024-01-27 22:22:56,Barcelona,08016,22.24,ENTREGADO,REP-051,PARTICULAR,8.2
RPX-2024-004013,2024-05-13 12:21:22,2024-05-14 09:30:22,Valencia,46001,3.23,ENTREGADO,REP-152,PARTICULAR,7.85
RPX-2024-011446,2024-06-12 11:43:35,,Barcelona,08018,9.45,INCIDENCIA,REP-087,PARTICULAR,11.27
RPX-2024-006605,2024-02-24 09:10:18,2024-02-25 14:01:18,Barcelona,08040,20.7,ENTREGADO,REP-103,PARTICULAR,7.14
RPX-2024-000400,2024-02-15 11:12:07,2024-02-16 23:26:07,Bilbao,48002,11.71,ENTREGADO,REP-014,PARTICULAR,6.52
RPX-2024-014454,2024-04-14 11:30:34,2024-04-15 11:12:34,Barcelona,08011,20.14,ENTREGADO,REP-154,EMPRESA,13.15
RPX-2024-010841,2024-01-20 11:57:28,2024-01-21 05:36:28,Madrid,28013,7.15,ENTREGADO,REP-195,PARTICULAR,7.18
RPX-2024-010373,2024-01-31 14:51:47,2024-01-31 23:20:47,Madrid,28028,20.2,ENTREGADO,REP-113,PARTICULAR,13.81
RPX-2024-012154,2024-05-02 17:50:06,,Barcelona,08030,0.86,DEVUELTO,REP-098,EMPRESA,7.09
RPX-2024-006611,2024-10-14 18:22:28,2024-10-15 16:48:28,Madrid,28001,19.8,ENTREGADO,REP-060,PARTICULAR,7.54
RPX-2024-014808,2024-11-06 17:42:41,2024-11-07 13:32:41,Madrid,28029,4.83,ENTREGADO,REP-045,PARTICULAR,6.59
RPX-2024-000602,2024-03-26 13:40:45,2024-03-27 02:56:45,Valencia,46023,15.21,ENTREGADO,REP-064,EMPRESA,5.64
RPX-2024-008858,2024-11-19 09:31:30,2024-11-20 03:48:30,MADRID,28044,9.14,ENTREGADO,REP-112,PARTICULAR,17.99
RPX-2024-012604,2024-06-09 13:17:31,2024-06-10 03:01:31,Madrid,28021,5.25,ENTREGADO,REP-202,PARTICULAR,14.58
RPX-2024-007300,2024-11-22 08:56:34,,Valencia,46008,24.06,INCIDENCIA,REP-133,PARTICULAR,9.26
RPX-2024-007233,2024-05-22 10:23:26,2024-05-23 07:19:26,Valencia,46013,3.97,ENTREGADO,REP-197,PARTICULAR,5.13
RPX-2024-013420,2024-03-16 18:25:34,2024-03-17 05:27:34,Madrid,28003,21.6,ENTREGADO,REP-037,EMPRESA,16.47
RPX-2024-010492,2024-08-02 13:49:35,,Barcelona,08035,18.32,INCIDENCIA,REP-005,PARTICULAR,9.72
RPX-2024-002165,2024-11-15 13:09:03,2024-11-15 23:53:03,Madrid,28053,14.91,ENTREGADO,REP-110,PARTICULAR,17.29
RPX-2024-009885,2024-02-22 12:56:12,2024-02-23 02:34:12,Madrid,28055,20.55,ENTREGADO,REP-059,PARTICULAR,8.75
RPX-2024-000449,2024-01-17 12:39:39,2024-01-19 00:29:39,Madrid,28005,11.76,ENTREGADO,REP-130,PARTICULAR,10.72
RPX-2024-005574,2024-03-05 12:30:18,2024-03-06 23:09:18,Barcelona,08002,4.73,ENTREGADO,REP-061,PARTICULAR,8.87
RPX-2024-001075,2024-12-23 10:15:40,2024-12-24 05:07:40,Valencia,46021,6.71,ENTREGADO,REP-223,PARTICULAR,9.76
RPX-2024-013762,2024-05-30 09:31:47,2024-05-31 13:42:47,Valencia,46025,6.18,ENTREGADO,REP-157,EMPRESA,8.5
RPX-2024-012417,2024-03-20 12:05:59,2024-03-21 15:13:59,Bilbao,48001,10.41,ENTREGADO,REP-140,EMPRESA,14.63
RPX-2024-006375,2024-08-21 12:36:00,2024-08-22 07:55:00,Valencia,46020,3.46,ENTREGADO,REP-155,EMPRESA,7.4
RPX-2024-003684,2024-12-27 12:43:13,2024-12-27 16:56:13,Madrid,28052,2.39,ENTREGADO,REP-141,EMPRESA,10.95
RPX-2024-000001,2024-02-26 16:08:24,2024-02-27 06:04:24,Barcelona,08035,10.49,ENTREGADO,REP-105,PARTICULAR,10.6
RPX-2024-002368,2024-06-24 10:22:09,2024-06-25 07:04:09,Madrid,28044,16.28,ENTREGADO,REP-073,PARTICULAR,4.71
RPX-2024-013571,2024-11-18 09:01:14,2024-11-18 22:17:14,Barcelona,08024,1.26,ENTREGADO,REP-057,PARTICULAR,8.67
RPX-2024-007563,01/03/2024 14:07:59,2024-03-02 03:45:59,Madrid,28003,,ENTREGADO,REP-085,PARTICULAR,17.2
RPX-2024-002150,2024-03-24 08:29:06,2024-03-25 17:09:06,Madrid,28052,17.96,ENTREGADO,REP-172,PARTICULAR,17.7
RPX-2024-000991,2024-07-22 08:09:21,,Sevilla,41009,8.88,INCIDENCIA,REP-101,PARTICULAR,12.84
RPX-2024-002710,2024-08-03 08:15:45,,Barcelona,08036,17.94,DEVUELTO,REP-034,PARTICULAR,16.81
RPX-2024-012125,2024-02-07 08:22:34,2024-02-07 16:58:34,Bilbao,48001,14.99,ENTREGADO,REP-245,PARTICULAR,5.4
RPX-2024-000764,2024-05-06 08:59:07,,Madrid,28031,20.54,DEVUELTO,REP-211,EMPRESA,11.43
RPX-2024-010717,2024-09-12 09:06:12,2024-09-13 17:19:12,Barcelona,08006,24.24,ENTREGADO,REP-011,EMPRESA,8.64
RPX-2024-004144,2024-12-09 17:37:27,2024-12-10 22:29:27,Madrid,28027,1.74,ENTREGADO,REP-181,PARTICULAR,11.64
RPX-2024-012780,2024-10-07 11:34:01,2024-10-08 13:37:01,Barcelona,08015,17.21,ENTREGADO,REP-069,EMPRESA,10.58
RPX-2024-012151,2024-08-19 18:02:27,2024-08-20 18:59:27,Madrid,28036,21.68,ENTREGADO,REP-128,EMPRESA,3.83
RPX-2024-008754,2024-10-16 13:38:56,2024-10-17 10:03:56,Barcelona,08033,9.44,ENTREGADO,REP-196,EMPRESA,12.45
RPX-2024-003003,2024-09-05 16:48:22,2024-09-05 22:21:22,valencia,46001,10.39,ENTREGADO,REP-143,PARTICULAR,4.89
RPX-2024-001795,2024-09-11 13:57:20,2024-09-12 11:18:20,Valencia,46022,12.58,ENTREGADO,REP-083,EMPRESA,17.23
RPX-2024-014359,2024-11-06 17:26:07,2024-11-07 02:36:07,Valencia,46022,2.7,ENTREGADO,REP-063,PARTICULAR,8.91
RPX-2024-008793,2024-05-09 15:54:40,2024-05-10 08:29:40,Sevilla,41020,13.62,ENTREGADO,REP-081,PARTICULAR,11.26
RPX-2024-013711,2024-05-22 14:13:28,2024-05-23 01:20:28,barcelona,08031,8.31,ENTREGADO,REP-027,EMPRESA,14.47
RPX-2024-011207,2024-04-13 12:24:23,2024-04-14 17:58:23,Madrid,28017,6.95,ENTREGADO,REP-148,PARTICULAR,14.55
RPX-2024-000126,2024-05-31 12:10:49,2024-05-31 23:46:49,Barcelona,08032,3.03,ENTREGADO,REP-094,EMPRESA,15.44
RPX-2024-011737,2024-05-02 08:34:41,2024-05-02 13:10:41,madrid,28036,11.4,ENTREGADO,REP-239,EMPRESA,4.92
RPX-2024-012657,2024-04-15 09:40:50,2024-04-15 19:29:50,Barcelona,08009,17.07,ENTREGADO,REP-202,PARTICULAR,3.87
RPX-2024-005156,2024-08-24 11:50:48,,Barcelona,08001,9.31,INCIDENCIA,REP-065,EMPRESA,9.46
RPX-2024-011609,2024-01-19 15:35:32,2024-01-20 23:16:32,Barcelona,08015,17.29,ENTREGADO,REP-141,EMPRESA,10.33
RPX-2024-009552,2024-06-27 08:56:06,2024-06-28 07:00:06,Barcelona,08023,13.75,ENTREGADO,REP-024,EMPRESA,11.07
RPX-2024-007578,2024-05-06 10:47:14,2024-05-07 10:05:14,Valencia,46023,17.37,ENTREGADO,REP-177,PARTICULAR,3.66
RPX-2024-000123,15/11/2024 11:19:07,2024-11-16 15:45:07,Madrid,28045,14.99,ENTREGADO,REP-125,PARTICULAR,9.63
RPX-2024-011330,2024-11-18 12:12:38,2024-11-19 21:31:38,Sevilla,41006,4.09,ENTREGADO,REP-243,PARTICULAR,16.61
RPX-2024-008090,2024-03-26 16:14:15,2024-03-28 02:57:15,Madrid,28027,-1.2,ENTREGADO,REP-214,PARTICULAR,7.17
RPX-2024-000026,21/06/2024 18:11:02,,MADRID,28029,13.2,DEVUELTO,REP-235,PARTICULAR,8.78
RPX-2024-003191,2024-12-23 15:58:33,2024-12-24 03:23:33,  Barcelona  ,08034,20.43,ENTREGADO,REP-123,PARTICULAR,7.11
RPX-2024-010042,08/05/2024 10:04:08,2024-05-09 02:32:08,Madrid,28041,20.42,ENTREGADO,REP-204,PARTICULAR,13.64
RPX-2024-013450,2024-10-27 14:49:13,2024-10-28 21:34:13,Madrid,28003,6.18,ENTREGADO,REP-211,PARTICULAR,9.55
RPX-2024-003040,29/01/2024 10:32:47,2024-01-29 14:55:47,Barcelona,08005,13.94,ENTREGADO,REP-133,PARTICULAR,17.65
RPX-2024-011626,2024-09-12 17:02:17,2024-09-13 03:45:17,Madrid,28041,7.29,ENTREGADO,REP-205,PARTICULAR,7.88
RPX-2024-013327,2024-12-10 13:27:43,,Madrid,28040,9.58,DEVUELTO,REP-052,PARTICULAR,12.29
RPX-2024-010035,27/11/2024 17:15:35,2024-11-28 00:02:35,Sevilla,41002,11.53,ENTREGADO,REP-089,EMPRESA,14.46
RPX-2024-007060,2024-11-25 14:55:38,2024-11-26 18:33:38,Sevilla,41014,12.44,ENTREGADO,REP-080,EMPRESA,17.06
RPX-2024-011107,04/01/2024 11:47:54,2024-01-05 00:44:54,Sevilla,41001,21.19,ENTREGADO,REP-240,EMPRESA,14.98
RPX-2024-005820,2024-07-09 13:03:53,2024-07-10 07:53:53,SEVILLA,41020,23.76,ENTREGADO,REP-198,PARTICULAR,15.26
RPX-2024-010381,2024-09-05 13:33:33,2024-09-05 17:50:33,madrid,28039,,ENTREGADO,REP-045,PARTICULAR,14.51
RPX-2024-004141,2024-05-06 15:14:53,2024-05-07 08:23:53,Barcelona,08021,22.94,ENTREGADO,REP-150,PARTICULAR,4.15
RPX-2024-005168,2024-03-28 14:58:47,,Barcelona,08029,12.69,INCIDENCIA,REP-233,PARTICULAR,7.39
RPX-2024-012333,2024-11-14 15:54:43,2024-11-14 23:52:43,Barcelona,08001,1.26,ENTREGADO,REP-044,EMPRESA,10.16
RPX-2024-008944,2024-10-06 14:26:48,2024-10-08 00:05:48,Sevilla,41011,23.33,ENTREGADO,REP-008,PARTICULAR,11.21
RPX-2024-003705,2024-04-30 14:04:25,2024-04-30 20:32:25,Madrid,28001,10.09,ENTREGADO,REP-130,PARTICULAR,14.55
RPX-2024-012519,2024-11-14 18:32:08,2024-11-14 22:40:08,  Bilbao  ,48011,8.24,ENTREGADO,REP-216,EMPRESA,6.29
RPX-2024-014883,2024-07-17 10:32:38,,  Barcelona  ,08028,23.39,INCIDENCIA,REP-058,PARTICULAR,5.94
RPX-2024-002148,2024-11-01 18:47:37,2024-11-02 18:40:37,Valencia,46012,12.3,ENTREGADO,REP-105,EMPRESA,4.92
RPX-2024-005648,2024-10-23 08:21:35,,Valencia,46024,7.34,DEVUELTO,REP-206,PARTICULAR,4.99
RPX-2024-000613,2024-05-04 15:50:05,,Madrid,28044,24.68,DEVUELTO,REP-245,PARTICULAR,16.5
RPX-2024-003035,2024-01-22 09:25:40,2024-01-23 09:57:40,Bilbao,48004,7.86,ENTREGADO,REP-033,PARTICULAR,16.34
RPX-2024-000518,2024-09-20 13:48:40,,Madrid,28002,13.59,INCIDENCIA,REP-078,PARTICULAR,15.57
RPX-2024-009213,2024-06-12 16:39:36,2024-06-13 08:52:36,Sevilla,41003,4.38,ENTREGADO,REP-126,PARTICULAR,16.81
RPX-2024-012718,2024-03-13 11:11:23,2024-03-14 16:02:23,Valencia,46014,21.71,ENTREGADO,REP-165,PARTICULAR,17.57
RPX-2024-001973,2024-09-26 09:02:22,2024-09-27 04:02:22,  Valencia  ,46007,21.58,ENTREGADO,REP-155,PARTICULAR,16.98
RPX-2024-004745,2024-03-07 12:19:59,2024-03-08 13:46:59,Madrid,28011,24.08,ENTREGADO,REP-053,EMPRESA,16.32
RPX-2024-006326,2024-12-20 18:15:41,2024-12-22 02:20:41,Madrid,28004,5.98,ENTREGADO,REP-247,PARTICULAR,11.62
RPX-2024-009556,2024-09-04 12:45:59,2024-09-04 19:38:59,Valencia,46014,2.41,ENTREGADO,REP-079,PARTICULAR,16.12
RPX-2024-007897,2024-12-17 08:40:55,,Madrid,28043,10.81,DEVUELTO,REP-217,PARTICULAR,11.33
RPX-2024-002036,2024-06-07 08:54:52,2024-06-08 05:47:52,Barcelona,08029,14.5,ENTREGADO,REP-115,EMPRESA,11.93
RPX-2024-003626,2024-07-25 16:30:33,2024-07-27 05:00:33,Madrid,28026,2.97,ENTREGADO,REP-088,PARTICULAR,4.28
RPX-2024-000787,2024-12-25 12:20:44,2024-12-26 19:05:44,Barcelona,08007,23.77,ENTREGADO,REP-234,PARTICULAR,4.64
RPX-2024-014749,09/11/2024 18:05:40,2024-11-10 11:01:40,Bilbao,48009,3.63,ENTREGADO,REP-085,PARTICULAR,16.75
RPX-2024-006251,2024-10-04 12:40:03,2024-10-05 11:01:03,Barcelona,8002,5.96,ENTREGADO,REP-074,PARTICULAR,16.29
RPX-2024-000327,2024-03-01 14:42:08,2024-03-02 09:08:08,Madrid,28025,6.16,ENTREGADO,REP-233,PARTICULAR,17.57
RPX-2024-005205,2024-07-11 17:40:23,2024-07-12 04:09:23,Madrid,28010,12.18,ENTREGADO,REP-158,EMPRESA,3.59
RPX-2024-012702,2024-02-12 12:46:29,2024-02-13 14:04:29,Madrid,28029,10.75,ENTREGADO,REP-169,PARTICULAR,5.88
RPX-2024-011069,2024-06-10 08:42:59,2024-06-11 00:11:59,MADRID,28002,20.33,ENTREGADO,REP-211,PARTICULAR,15.64
RPX-2024-000690,2024-03-01 12:05:36,,Barcelona,08037,12.2,DEVUELTO,REP-080,PARTICULAR,4.85
RPX-2024-009582,2024-05-30 13:57:50,2024-05-31 19:53:50,  Sevilla  ,41015,0.43,ENTREGADO,REP-240,EMPRESA,11.73
RPX-2024-009921,2024-08-19 11:11:50,,Valencia,46020,13.29,INCIDENCIA,REP-017,PARTICULAR,10.68
RPX-2024-009685,2024-11-06 09:10:41,2024-11-06 22:22:41,Valencia,46021,3.99,ENTREGADO,REP-244,EMPRESA,6.02
RPX-2024-004826,2024-06-05 10:52:52,,Madrid,28032,24.34,INCIDENCIA,REP-195,PARTICULAR,17.22
RPX-2024-004918,2024-09-14 15:36:58,2024-09-16 00:06:58,Sevilla,41016,1.17,ENTREGADO,REP-229,PARTICULAR,13.18
RPX-2024-001749,2024-07-04 11:46:15,2024-07-04 19:45:15,Madrid,28027,4.91,ENTREGADO,REP-218,EMPRESA,7.85
RPX-2024-009288,15/03/2024 17:00:11,2024-03-16 03:09:11,Madrid,28037,8.21,ENTREGADO,REP-118,PARTICULAR,4.56
RPX-2024-009540,2024-08-28 15:41:24,2024-08-29 05:04:24,Madrid,28049,12.69,ENTREGADO,REP-123,PARTICULAR,15.02
RPX-2024-010813,2024-11-08 15:34:08,2024-11-09 00:20:08,Madrid,28038,6.07,ENTREGADO,REP-102,EMPRESA,10.82
RPX-2024-005432,2024-05-23 13:38:39,2024-05-23 19:32:39,  Valencia  ,46002,5.54,ENTREGADO,REP-215,PARTICULAR,15.68
RPX-2024-010390,2024-01-31 16:18:23,2024-02-01 13:30:23,Madrid,28047,18.47,ENTREGADO,REP-087,EMPRESA,14.3
RPX-2024-011334,2024-11-15 08:14:58,2024-11-16 02:16:58,Madrid,28032,4.96,ENTREGADO,REP-216,PARTICULAR,6.27
RPX-2024-011254,2024-07-24 14:34:12,2024-07-26 02:34:12,Barcelona,08033,24.98,ENTREGADO,REP-074,EMPRESA,4.45
RPX-2024-010786,2024-07-28 15:52:25,2024-07-29 01:13:25,Barcelona,08038,18.15,ENTREGADO,REP-181,PARTICULAR,7.92
RPX-2024-000260,06/10/2024 14:08:06,,Madrid,28034,12.71,INCIDENCIA,REP-025,PARTICULAR,5.67
RPX-2024-001562,2024-11-14 15:13:00,2024-11-15 22:21:00,Madrid,28032,23.35,ENTREGADO,REP-163,PARTICULAR,4.99
RPX-2024-014054,2024-06-05 17:08:56,2024-06-05 22:13:56,Madrid,28028,5.94,ENTREGADO,REP-117,PARTICULAR,8.36
RPX-2024-007180,2024-11-29 12:20:50,2024-11-30 19:59:50,Barcelona,08002,16.6,ENTREGADO,REP-184,PARTICULAR,8.93
RPX-2024-013181,2024-06-20 09:24:00,2024-06-21 17:47:00,Valencia,46010,7.97,ENTREGADO,REP-204,EMPRESA,12.33
RPX-2024-002236,2024-10-27 08:29:27,2024-10-27 21:32:27,Bilbao,48006,8.0,ENTREGADO,REP-208,PARTICULAR,9.09
RPX-2024-010168,2024-05-17 09:07:03,2024-05-18 04:46:03,Barcelona,08003,3.53,ENTREGADO,REP-052,EMPRESA,7.96
RPX-2024-005101,2024-09-20 09:53:30,2024-09-21 21:59:30,Madrid,28008,7.98,ENTREGADO,REP-092,PARTICULAR,7.42
RPX-2024-003451,2024-11-01 16:35:59,2024-11-02 04:29:59,Barcelona,08026,12.27,ENTREGADO,REP-088,PARTICULAR,10.12
RPX-2024-013480,2024-12-16 09:25:16,2024-12-16 15:48:16,Sevilla,41009,11.32,ENTREGADO,REP-137,EMPRESA,6.58
RPX-2024-011009,2024-08-03 10:32:05,,Barcelona,08014,4.71,DEVUELTO,REP-183,PARTICULAR,6.37
RPX-2024-007815,2024-09-05 18:00:06,2024-09-06 21:40:06,Madrid,28049,21.79,ENTREGADO,REP-122,PARTICULAR,9.27
RPX-2024-007551,2024-06-13 17:06:40,2024-06-14 19:29:40,Madrid,28026,8.73,ENTREGADO,REP-168,EMPRESA,6.33
RPX-2024-004403,2024-02-07 17:37:31,2024-02-08 01:43:31,Madrid,28023,24.95,ENTREGADO,REP-204,PARTICULAR,14.48
RPX-2024-002173,2024-07-19 10:21:52,2024-07-20 19:04:52,VALENCIA,46004,1.52,ENTREGADO,REP-096,PARTICULAR,14.19
RPX-2024-008104,2024-05-27 10:31:03,2024-05-27 14:32:03,Madrid,28012,16.58,ENTREGADO,REP-150,EMPRESA,11.46
RPX-2024-007322,2024-12-07 17:21:43,2024-12-09 00:22:43,Madrid,28042,10.51,ENTREGADO,REP-007,EMPRESA,16.36
RPX-2024-009112,2024-06-10 12:48:51,2024-06-10 23:11:51,Madrid,28016,14.59,ENTREGADO,REP-245,PARTICULAR,14.64
RPX-2024-010475,2024-12-23 16:12:17,2024-12-25 02:09:17,Bilbao,48001,23.28,ENTREGADO,REP-239,PARTICULAR,3.82
RPX-2024-004142,2024-02-02 15:14:22,2024-02-03 22:02:22,Madrid,28054,20.65,ENTREGADO,REP-053,EMPRESA,7.27
RPX-2024-014411,2024-03-13 17:58:08,2024-03-15 06:01:08,Madrid,28048,23.62,ENTREGADO,REP-128,PARTICULAR,15.36
RPX-2024-006909,2024-12-23 13:06:49,2024-12-24 06:28:49,Madrid,28044,14.14,ENTREGADO,REP-158,PARTICULAR,17.83
RPX-2024-010635,2024-05-23 17:43:24,,Sevilla,41008,1.51,INCIDENCIA,REP-060,EMPRESA,11.21
RPX-2024-003420,2024-03-07 16:08:52,2024-03-08 09:07:52,Valencia,46014,17.73,ENTREGADO,REP-118,PARTICULAR,9.43
RPX-2024-007528,2024-12-11 14:22:22,,madrid,28048,4.7,DEVUELTO,REP-045,PARTICULAR,9.83
RPX-2024-008514,2024-07-05 11:33:49,2024-07-06 11:10:49,  Bilbao  ,48013,,ENTREGADO,REP-126,EMPRESA,6.62
RPX-2024-012297,2024-10-02 13:31:47,2024-10-03 02:38:47,Madrid,28039,18.38,ENTREGADO,REP-243,PARTICULAR,12.64
RPX-2024-012361,2024-11-14 14:11:42,2024-11-16 00:50:42,Madrid,28036,16.87,ENTREGADO,REP-192,PARTICULAR,17.07
RPX-2024-009802,2024-10-22 09:32:22,2024-10-23 18:31:22,Madrid,28014,14.39,ENTREGADO,REP-030,PARTICULAR,15.88
RPX-2024-000534,2024-11-09 13:16:24,2024-11-10 05:31:24,Bilbao,48015,18.85,ENTREGADO,REP-193,PARTICULAR,10.65
RPX-2024-009347,2024-12-04 11:22:04,2024-12-05 16:16:04,Barcelona,08015,6.57,ENTREGADO,REP-162,EMPRESA,15.4
RPX-2024-013659,2024-04-29 11:29:53,2024-04-30 14:39:53,Valencia,46014,3.34,ENTREGADO,REP-033,PARTICULAR,11.98
RPX-2024-008465,25/12/2024 10:10:31,2024-12-26 17:40:31,bilbao,48004,24.02,ENTREGADO,REP-084,PARTICULAR,13.53
RPX-2024-003574,2024-06-03 12:50:45,2024-06-04 01:11:45,MADRID,28028,2.2,ENTREGADO,REP-210,PARTICULAR,15.37
RPX-2024-012026,2024-01-07 13:51:08,2024-01-08 20:17:08,Madrid,28003,23.65,ENTREGADO,REP-055,PARTICULAR,13.83
RPX-2024-008355,2024-02-02 12:42:58,2024-02-03 07:30:58,Madrid,28045,3.3,ENTREGADO,REP-008,EMPRESA,8.11
RPX-2024-001145,08/10/2024 12:47:19,,Barcelona,08002,8.33,DEVUELTO,REP-239,EMPRESA,16.11
RPX-2024-010190,2024-09-05 11:55:14,2024-09-06 05:59:14,Barcelona,08028,-5.0,ENTREGADO,REP-105,PARTICULAR,16.35
RPX-2024-013371,2024-12-01 08:32:19,2024-12-02 07:10:19,Bilbao,48009,15.31,ENTREGADO,REP-178,EMPRESA,17.3
RPX-2024-003205,2024-08-29 16:51:49,2024-08-30 17:31:49,Barcelona,08001,21.49,ENTREGADO,REP-079,PARTICULAR,7.61
RPX-2024-013393,2024-12-17 10:12:34,2024-12-18 07:53:34,Barcelona,08001,21.87,ENTREGADO,REP-117,PARTICULAR,17.15
RPX-2024-000733,2024-10-15 16:49:20,2024-10-17 02:20:20,Barcelona,08004,21.25,ENTREGADO,REP-096,EMPRESA,5.26
